"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instruction3","count_keyboard_response","count_logger","count_memoryset","count_practiceloop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_instruction3","response_keyboard_response","response_time","response_time_instruction1","response_time_instruction2","response_time_instruction3","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instruction3","time_keyboard_response","time_logger","time_memoryset","time_practiceloop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"62.8571428571","62.8571428571","1014.88571429","1014.88571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","0","104","104","104","0","0","0","104","104","104","0","104","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","486","2702","1688","NA","486","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","667422","643763","2253","83257","665215","665218","664098","2255","81569","NA","669425","669912","666220","4959","669424","Sternberg Task","66","106563","105","yes","1024"
"63.2075471698","63.2075471698","1016.74528302","1016.74528302","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","0","0","105","105","105","0","0","0","105","105","105","0","105","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","right","NA","left","1212","2702","1688","NA","1212","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","673249","669919","2253","83257","671042","671045","664098","2255","81569","NA","675252","676466","672047","4959","675251","Sternberg Task","67","107775","106","yes","1024"
"63.5514018692","63.5514018692","1012.93457944","1012.93457944","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","106","0","0","106","106","106","0","0","0","106","106","106","0","106","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","609","2702","1688","NA","609","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","679792","676472","2253","83257","677585","677588","664098","2255","81569","NA","681795","682406","678590","4959","681794","Sternberg Task","68","108384","107","yes","1024"
"63.8888888889","63.8888888889","1010.37037037","1010.37037037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","0","0","107","107","107","0","0","0","107","107","107","0","107","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","736","2702","1688","NA","736","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","685746","682413","2253","83257","683537","683541","664098","2255","81569","NA","687749","688486","684543","4959","687749","Sternberg Task","69","109120","108","yes","1024"
"64.2201834862","64.2201834862","1009.12844037","1009.12844037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","0","0","108","108","108","0","0","0","108","108","108","0","108","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","7 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","875","2702","1688","NA","875","2","legacy","2","1024","2","48000","-16","experiment","4","even","8","691824","688493","2253","83257","689617","689620","664098","2255","81569","NA","693827","694703","690622","4959","693826","Sternberg Task","70","109995","109","yes","1024"
"63.6363636364","63.6363636364","1006.58181818","1006.58181818","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","109","109","0","0","109","109","109","0","0","0","109","109","109","0","109","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.12","4","y","0","right","left","right","NA","right","729","2702","1688","NA","729","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","698034","694710","2253","83257","695827","695830","664098","2255","81569","NA","700037","700768","696832","4959","700036","Sternberg Task","70","110724","110","yes","1024"
"63.0630630631","63.0630630631","1014.67567568","1014.67567568","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","110","110","0","0","110","110","110","0","0","0","110","110","110","0","110","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","7 6","Lentiform Loewenfeld","3.3.12","2","y","0","right","left","right","NA","right","1905","2702","1688","NA","1905","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","704096","694710","2253","83257","701887","701890","700774","2255","81569","NA","706099","708006","702893","4959","706099","Sternberg Task","70","112629","111","yes","1024"
"63.3928571429","63.3928571429","1014.19642857","1014.19642857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","0","0","111","111","111","0","0","0","111","111","111","0","111","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","961","2702","1688","NA","961","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","711343","694710","2253","83257","709137","709139","708013","2255","81569","NA","713345","714307","710141","4959","713345","Sternberg Task","71","113590","112","yes","1024"
"63.7168141593","63.7168141593","1013.18584071","1013.18584071","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","0","0","112","112","112","0","0","0","112","112","112","0","112","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","900","2702","1688","NA","900","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","717647","714314","2253","83257","715438","715442","708013","2255","81569","NA","719650","720552","716444","4959","719650","Sternberg Task","72","114490","113","yes","1024"
"63.1578947368","63.1578947368","1021.85087719","1021.85087719","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","113","113","0","0","113","113","113","0","0","0","113","113","113","0","113","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","None","left","right","NA","None","2001","2702","1688","NA","2001","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","723890","720559","2253","83257","721682","721685","708013","2255","81569","NA","725892","727894","722688","4959","725892","Sternberg Task","72","116491","114","yes","1024"
"63.4782608696","63.4782608696","1018.13913043","1018.13913043","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","114","0","0","114","114","114","0","0","0","114","114","114","0","114","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","595","2702","1688","NA","595","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","731228","720559","2253","83257","729022","729024","727902","2255","81569","NA","733231","733828","730026","4959","733231","Sternberg Task","73","117086","115","yes","1024"
"63.7931034483","63.7931034483","1015.03448276","1015.03448276","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","115","115","0","0","115","115","115","0","0","0","115","115","115","0","115","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","658","2702","1688","NA","658","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","737164","733835","2253","83257","734956","734960","727902","2255","81569","NA","739167","739826","735962","4959","739166","Sternberg Task","74","117744","116","yes","1024"
"64.1025641026","64.1025641026","1011.47008547","1011.47008547","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","116","0","0","116","116","116","0","0","0","116","116","116","0","116","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","598","2702","1688","NA","598","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","743165","739832","2253","83257","740957","740960","727902","2255","81569","NA","745168","745768","741962","4959","745167","Sternberg Task","75","118342","117","yes","1024"
"63.5593220339","63.5593220339","1019.84745763","1019.84745763","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","117","117","0","0","117","117","117","0","0","0","117","117","117","0","117","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.12","5","y","0","None","left","right","NA","None","2000","2702","1688","NA","2000","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","749103","745774","2253","83257","746897","746899","727902","2255","81569","NA","751106","753108","747901","4959","751105","Sternberg Task","75","120342","118","yes","1024"
"63.8655462185","63.8655462185","1018.07563025","1018.07563025","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","0","0","118","118","118","0","0","0","118","118","118","0","118","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","right","NA","left","809","2702","1688","NA","809","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","756449","745774","2253","83257","754242","754244","753116","2255","81569","NA","758453","759263","755246","4959","758451","Sternberg Task","76","121151","119","yes","1024"
"64.1666666667","64.1666666667","1015.625","1015.625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","119","119","0","0","119","119","119","0","0","0","119","119","119","0","119","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","724","2702","1688","NA","724","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","762608","759270","2253","83257","760400","760403","753116","2255","81569","NA","764611","765337","761405","4959","764611","Sternberg Task","77","121875","120","yes","1024"
"64.4628099174","64.4628099174","1014.72727273","1014.72727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","120","0","0","120","120","120","0","0","0","120","120","120","0","120","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","907","2702","1688","NA","907","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","768675","765344","2253","83257","766466","766471","753116","2255","81569","NA","770677","771585","767473","4959","770677","Sternberg Task","78","122782","121","yes","1024"
"64.7540983607","64.7540983607","1010.97540984","1010.97540984","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","121","0","0","121","121","121","0","0","0","121","121","121","0","121","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","6 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","557","2702","1688","NA","557","2","legacy","2","1024","2","48000","-16","experiment","4","even","9","774923","771593","2253","83257","772716","772719","753116","2255","81569","NA","776926","777485","773721","4959","776925","Sternberg Task","79","123339","122","yes","1024"
"65.0406504065","65.0406504065","1007.77235772","1007.77235772","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","0","0","122","122","122","0","0","0","122","122","122","0","122","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","617","2702","1688","NA","617","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","780823","777491","2253","83257","778614","778618","753116","2255","81569","NA","782826","783444","779620","4959","782825","Sternberg Task","80","123956","123","yes","1024"
"65.3225806452","65.3225806452","1004.53225806","1004.53225806","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","123","0","0","123","123","123","0","0","0","123","123","123","0","123","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","606","2702","1688","NA","606","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","786781","783450","2253","83257","784573","784576","753116","2255","81569","NA","788784","789393","785579","4959","788783","Sternberg Task","81","124562","124","yes","1024"
"65.6","65.6","1001.008","1001.008","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","124","0","0","124","124","124","0","0","0","124","124","124","0","124","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","564","2702","1688","NA","564","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","792745","789400","2253","83257","790536","790540","753116","2255","81569","NA","794747","795313","791543","4959","794747","Sternberg Task","82","125126","125","yes","1024"
"65.873015873","65.873015873","999.492063492","999.492063492","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","125","0","0","125","125","125","0","0","0","125","125","125","0","125","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","810","2702","1688","NA","810","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","798651","795319","2253","83257","796443","796446","753116","2255","81569","NA","800654","801466","797448","4959","800653","Sternberg Task","83","125936","126","yes","1024"
"66.1417322835","66.1417322835","997.086614173","997.086614173","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","126","0","0","126","126","126","0","0","0","126","126","126","0","126","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","694","2702","1688","NA","694","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","804803","801473","2253","83257","802597","802599","753116","2255","81569","NA","806806","807502","803600","4959","806805","Sternberg Task","84","126630","127","yes","1024"
"65.625","65.625","1004.9296875","1004.9296875","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","127","127","0","0","127","127","127","0","0","0","127","127","127","0","127","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.12","3","y","0","None","left","right","NA","None","2001","2702","1688","NA","2001","2","legacy","6","1024","2","48000","-16","experiment","4","even","9","810839","807509","2253","83257","808631","808633","753116","2255","81569","NA","812841","814843","809635","4959","812841","Sternberg Task","84","128631","128","yes","1024"
"65.1162790698","65.1162790698","1000.79844961","1000.79844961","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","128","128","0","0","128","128","128","0","0","0","128","128","128","0","128","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","9","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","right","NA","left","472","2702","1688","NA","472","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","818188","807509","2253","83257","815982","815984","814851","2255","81569","NA","820191","820665","816986","4959","820191","Sternberg Task","84","129103","129","yes","1024"
"64.6153846154","64.6153846154","1008.48461538","1008.48461538","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","129","129","0","0","129","129","129","0","0","0","129","129","129","0","129","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","None","left","right","NA","None","2000","2702","1688","NA","2000","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","824005","807509","2253","83257","821797","821800","820675","2255","81569","NA","826009","828009","822803","4959","826007","Sternberg Task","84","131103","130","yes","1024"
"64.8854961832","64.8854961832","1004.32061069","1004.32061069","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","0","0","130","130","130","0","0","0","130","130","130","0","130","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","right","NA","left","463","2702","1688","NA","463","2","legacy","2","1024","2","48000","-16","experiment","4","even","2","831348","807509","2253","83257","829141","829143","828017","2255","81569","NA","833351","833816","830145","4959","833350","Sternberg Task","85","131566","131","yes","1024"
"65.1515151515","65.1515151515","1001.24242424","1001.24242424","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","131","0","0","131","131","131","0","0","0","131","131","131","0","131","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","598","2702","1688","NA","598","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","837155","833825","2253","83257","834947","834951","828017","2255","81569","NA","839159","839759","835953","4959","839158","Sternberg Task","86","132164","132","yes","1024"
"65.4135338346","65.4135338346","997.909774436","997.909774436","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","0","0","132","132","132","0","0","0","132","132","132","0","132","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","right","NA","left","558","2702","1688","NA","558","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","843094","839765","2253","83257","840887","840890","828017","2255","81569","NA","845097","845656","841892","4959","845097","Sternberg Task","87","132722","133","yes","1024"
"64.9253731343","64.9253731343","995.395522388","995.395522388","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","133","133","0","0","133","133","133","0","0","0","133","133","133","0","133","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","right","NA","left","661","2702","1688","NA","661","2","legacy","3","1024","2","48000","-16","experiment","4","even","4","848994","845664","2253","83257","846786","846789","828017","2255","81569","NA","850997","851660","847792","4959","850996","Sternberg Task","87","133383","134","yes","1024"
"65.1851851852","65.1851851852","993.325925926","993.325925926","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","134","0","0","134","134","134","0","0","0","134","134","134","0","134","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","left","right","NA","right","716","2702","1688","NA","716","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","854999","845664","2253","83257","852790","852793","851667","2255","81569","NA","857002","857720","853796","4959","857002","Sternberg Task","88","134099","135","yes","1024"
"64.7058823529","64.7058823529","1000.72794118","1000.72794118","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","135","135","0","0","135","135","135","0","0","0","135","135","135","0","135","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.12","0","n","0","None","left","right","NA","None","2000","2702","1688","NA","2000","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","861366","857726","2253","83257","858839","859147","851667","2255","81569","NA","863372","865374","860154","4959","863370","Sternberg Task","88","136099","136","yes","1024"
"64.2335766423","64.2335766423","998.277372263","998.277372263","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","136","136","0","0","136","136","136","0","0","0","136","136","136","0","136","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.12","2","y","0","right","left","right","NA","right","665","2702","1688","NA","665","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","868717","857726","2253","83257","866508","866511","865381","2255","81569","NA","870721","871390","867513","4959","870720","Sternberg Task","88","136764","137","yes","1024"
"63.768115942","63.768115942","995.094202899","995.094202899","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","137","137","0","0","137","137","137","0","0","0","137","137","137","0","137","10/23/22 20:15:33","The main experiment item","yes","SternbergTask.osexp","C:/Users/casme/OneDrive/Desktop/Fall 2022","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/casme/OneDrive/Desktop/Fall 2022/IC-subjectx-4.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.12","2","y","0","right","left","right","NA","right","559","2702","1688","NA","559","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","874752","857726","2253","83257","872541","872546","871398","2255","81569","NA","876756","877317","873549","4959","876755","Sternberg Task","88","137323","138","yes","1024"
