"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_instructional","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_instructional","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"76.92307692307692","76.92307692307692","1087.4835164835165","1087.4835164835165","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","90","90","90","0","0","90","90","0","0","NA","90","90","90","0","90","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","750","163467","1044761","750","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","2118020","2114519","2115804","31471","1324563","2115811","2107695","31499","279799","NA","2120024","2120779","2116814","194969","2120024","NA","Sternberg Task","70","98961","91","yes","1024"
"76.08695652173913","76.08695652173913","1097.4021739130435","1097.4021739130435","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","91","91","91","0","0","91","91","0","0","NA","91","91","91","0","91","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","None","left","left","None","NA","2000","163467","1044761","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","2124344","2120840","2122130","31471","1324563","2122135","2107695","31499","279799","NA","2126348","2128361","2123140","194969","2126348","NA","Sternberg Task","70","100961","92","yes","1024"
"76.34408602150538","76.34408602150538","1101.7096774193549","1101.7096774193549","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","92","92","0","0","92","92","0","0","NA","92","92","92","0","92","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 5 7 3 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1498","163467","1044761","1498","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","2131899","2120840","2129685","31471","1324563","2129689","2128396","31499","279799","NA","2133906","2135409","2130695","194969","2133906","NA","Sternberg Task","71","102459","93","yes","1024"
"76.59574468085107","76.59574468085107","1099.2659574468084","1099.2659574468084","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","93","93","0","0","93","93","0","0","NA","93","93","93","0","93","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","872","163467","1044761","872","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","2139013","2135474","2136799","31471","1324563","2136805","2128396","31499","279799","NA","2141019","2141896","2137809","194969","2141019","NA","Sternberg Task","72","103331","94","yes","1024"
"75.78947368421052","75.78947368421052","1099.1263157894737","1099.1263157894737","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","94","94","94","0","0","94","94","0","0","NA","94","94","94","0","94","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","left","right","NA","1086","163467","1044761","1086","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","2145486","2141962","2143273","31471","1324563","2143277","2128396","31499","279799","NA","2147493","2148584","2144282","194969","2147493","NA","Sternberg Task","72","104417","95","yes","1024"
"76.04166666666667","76.04166666666667","1099.1979166666667","1099.1979166666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","95","0","0","NA","95","95","95","0","95","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1106","163467","1044761","1106","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","2152148","2141962","2149935","31471","1324563","2149940","2148641","31499","279799","NA","2154154","2155265","2150944","194969","2154154","NA","Sternberg Task","73","105523","96","yes","1024"
"76.28865979381443","76.28865979381443","1102.278350515464","1102.278350515464","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","96","0","0","96","96","0","0","NA","96","96","96","0","96","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1398","163467","1044761","1398","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","2158830","2155320","2156614","31471","1324563","2156622","2148641","31499","279799","NA","2160835","2162239","2157625","194969","2160834","NA","Sternberg Task","74","106921","97","yes","1024"
"76.53061224489795","76.53061224489795","1099.2142857142858","1099.2142857142858","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","97","0","0","97","97","0","0","NA","97","97","97","0","97","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","802","163467","1044761","802","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","2240791","2162296","2163598","31471","1324563","2238580","2148641","31499","279799","NA","2242796","2243603","2239586","194969","2242796","NA","Sternberg Task","75","107723","98","yes","1024"
"76.76767676767676","76.76767676767676","1097.2222222222222","1097.2222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","98","0","0","98","98","0","0","NA","98","98","98","0","98","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","902","163467","1044761","902","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","2247213","2243664","2244999","31471","1324563","2245004","2148641","31499","279799","NA","2249217","2250126","2246009","194969","2249217","NA","Sternberg Task","76","108625","99","yes","1024"
"77","77","1097.45","1097.45","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","99","0","0","99","99","0","0","NA","99","99","99","0","99","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","1120","163467","1044761","1120","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","2253711","2250186","2251490","31471","1324563","2251500","2148641","31499","279799","NA","2255716","2256842","2252506","194969","2255716","NA","Sternberg Task","77","109745","100","yes","1024"
"76.23762376237623","76.23762376237623","1102.6039603960396","1102.6039603960396","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","100","100","100","0","0","100","100","0","0","NA","100","100","100","0","100","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","1618","163467","1044761","1618","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","2260413","2256900","2258198","31471","1324563","2258202","2148641","31499","279799","NA","2262417","2264042","2259208","194969","2262417","NA","Sternberg Task","77","111363","101","yes","1024"
"76.47058823529412","76.47058823529412","1099.921568627451","1099.921568627451","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","101","0","0","101","101","0","0","NA","101","101","101","0","101","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","829","163467","1044761","829","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","2267593","2256900","2265379","31471","1324563","2265384","2264076","31499","279799","NA","2269597","2270431","2266389","194969","2269597","NA","Sternberg Task","78","112192","102","yes","1024"
"75.72815533980582","75.72815533980582","1100.6504854368932","1100.6504854368932","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","102","102","102","0","0","102","102","0","0","NA","102","102","102","0","102","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","left","left","right","NA","1175","163467","1044761","1175","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","2274033","2270499","2271815","31471","1324563","2271822","2264076","31499","279799","NA","2276037","2277218","2272828","194969","2276037","NA","Sternberg Task","78","113367","103","yes","1024"
"75","75","1099.8942307692307","1099.8942307692307","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","103","103","103","0","0","103","103","0","0","NA","103","103","103","0","103","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","1022","163467","1044761","1022","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","2280774","2270499","2278560","31471","1324563","2278565","2277254","31499","279799","NA","2282778","2283806","2279569","194969","2282778","NA","Sternberg Task","78","114389","104","yes","1024"
"75.23809523809524","75.23809523809524","1097.8","1097.8","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","104","0","0","104","104","0","0","NA","104","104","104","0","104","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","880","163467","1044761","880","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","2287370","2270499","2285157","31471","1324563","2285162","2283866","31499","279799","NA","2289375","2290261","2286166","194969","2289375","NA","Sternberg Task","79","115269","105","yes","1024"
"74.52830188679245","74.52830188679245","1098.5","1098.5","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","105","105","105","0","0","105","105","0","0","NA","105","105","105","0","105","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","left","left","NA","1172","163467","1044761","1172","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","2293837","2290320","2291623","31471","1324563","2291629","2283866","31499","279799","NA","2295842","2297020","2292633","194969","2295842","NA","Sternberg Task","79","116441","106","yes","1024"
"74.76635514018692","74.76635514018692","1095.96261682243","1095.96261682243","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","106","0","0","106","106","0","0","NA","106","106","106","0","106","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","left","left","NA","827","163467","1044761","827","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","2300615","2290320","2298399","31471","1324563","2298405","2297099","31499","279799","NA","2302619","2303454","2299410","194969","2302619","NA","Sternberg Task","80","117268","107","yes","1024"
"75","75","1094.851851851852","1094.851851851852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","107","0","0","107","107","0","0","NA","107","107","107","0","107","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","976","163467","1044761","976","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","2307047","2303533","2304833","31471","1324563","2304838","2297099","31499","279799","NA","2309053","2310034","2305843","194969","2309053","NA","Sternberg Task","81","118244","108","yes","1024"
"75.22935779816514","75.22935779816514","1092.9724770642201","1092.9724770642201","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","108","0","0","108","108","0","0","NA","108","108","108","0","108","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","890","163467","1044761","890","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","2313612","2310098","2311399","31471","1324563","2311404","2297099","31499","279799","NA","2315618","2316514","2312409","194969","2315618","NA","Sternberg Task","82","119134","109","yes","1024"
"75.45454545454545","75.45454545454545","1090.9818181818182","1090.9818181818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","109","0","0","109","109","0","0","NA","109","109","109","0","109","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","874","163467","1044761","874","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","2320067","2316555","2317850","31471","1324563","2317856","2297099","31499","279799","NA","2322072","2322958","2318863","194969","2322072","NA","Sternberg Task","83","120008","110","yes","1024"
"75.67567567567568","75.67567567567568","1090.1081081081081","1090.1081081081081","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","110","110","0","0","110","110","0","0","NA","110","110","110","0","110","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","994","163467","1044761","994","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","2326569","2323054","2324351","31471","1324563","2324356","2297099","31499","279799","NA","2328573","2329572","2325364","194969","2328573","NA","Sternberg Task","84","121002","111","yes","1024"
"75.89285714285714","75.89285714285714","1089.580357142857","1089.580357142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","111","0","0","111","111","0","0","NA","111","111","111","0","111","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1031","163467","1044761","1031","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","2333172","2329654","2330959","31471","1324563","2330964","2297099","31499","279799","NA","2335178","2336215","2331968","194969","2335178","NA","Sternberg Task","85","122033","112","yes","1024"
"76.10619469026548","76.10619469026548","1090.1061946902655","1090.1061946902655","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","112","0","0","112","112","0","0","NA","112","112","112","0","112","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1149","163467","1044761","1149","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","2339783","2336278","2337569","31471","1324563","2337575","2297099","31499","279799","NA","2341787","2342944","2338579","194969","2341787","NA","Sternberg Task","86","123182","113","yes","1024"
"75.43859649122807","75.43859649122807","1089.421052631579","1089.421052631579","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","113","113","113","0","0","113","113","0","0","NA","113","113","113","0","113","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","right","left","left","right","NA","1012","163467","1044761","1012","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","2346505","2342999","2344292","31471","1324563","2344297","2297099","31499","279799","NA","2348511","2349529","2345301","194969","2348510","NA","Sternberg Task","86","124194","114","yes","1024"
"74.78260869565217","74.78260869565217","1092.9130434782608","1092.9130434782608","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","114","114","114","0","0","114","114","0","0","NA","114","114","114","0","114","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","0","right","left","left","right","NA","1491","163467","1044761","1491","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","2353102","2342999","2350887","31471","1324563","2350893","2349588","31499","279799","NA","2355107","2356604","2351898","194969","2355106","NA","Sternberg Task","86","125685","115","yes","1024"
"74.13793103448276","74.13793103448276","1093.3103448275863","1093.3103448275863","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","115","115","115","0","0","115","115","0","0","NA","115","115","115","0","115","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","1139","163467","1044761","1139","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","2360139","2342999","2357926","31471","1324563","2357931","2356632","31499","279799","NA","2362147","2363293","2358935","194969","2362146","NA","Sternberg Task","86","126824","116","yes","1024"
"73.5042735042735","73.5042735042735","1101.059829059829","1101.059829059829","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","116","116","116","0","0","116","116","0","0","NA","116","116","116","0","116","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","None","left","left","None","NA","2000","163467","1044761","2000","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","2366879","2342999","2364665","31471","1324563","2364671","2363355","31499","279799","NA","2427355","2429360","2365675","194969","2368883","NA","Sternberg Task","86","128824","117","yes","1024"
"72.88135593220339","72.88135593220339","1102.677966101695","1102.677966101695","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","117","117","117","0","0","117","117","0","0","NA","117","117","117","0","117","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","6 7 8 5","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","1292","163467","1044761","1292","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","2432994","2342999","2430780","31471","1324563","2430785","2429422","31499","279799","NA","2435000","2436299","2431789","194969","2434999","NA","Sternberg Task","86","130116","118","yes","1024"
"73.10924369747899","73.10924369747899","1101.0588235294117","1101.0588235294117","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","118","0","0","118","118","0","0","NA","118","118","118","0","118","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","910","163467","1044761","910","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","2439871","2342999","2437649","31471","1324563","2437662","2436355","31499","279799","NA","2441877","2442793","2438666","194969","2441876","NA","Sternberg Task","87","131026","119","yes","1024"
"72.5","72.5","1105.8916666666667","1105.8916666666667","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","119","119","119","0","0","119","119","0","0","NA","119","119","119","0","119","0","Sat Oct 24 21:31:04 2020","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/Sternberg test/subject-2 JH.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","right","left","left","right","NA","1681","163467","1044761","1681","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","2446356","2442835","2444142","31471","1324563","2444147","2436355","31499","279799","NA","2448361","2450048","2445152","194969","2448360","NA","Sternberg Task","87","132707","120","yes","1024"
