"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_getting_started","count_keyboard_response","count_logger","count_new_loop","count_new_sketchpad","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_Instructions2","response_Instructions3","response_finish","response_keyboard_response","response_new_sketchpad","response_time","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_finish","response_time_keyboard_response","response_time_new_sketchpad","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_getting_started","time_keyboard_response","time_logger","time_new_loop","time_new_sketchpad","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"80.76923076923077","80.76923076923077","349.4175824175824","349.4175824175824","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","181","0","0","0","181","181","0","181","0","181","0","181","181","NA","NA","181","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","21","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","372","59829","62487","68970","NA","372","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","493925","1942","193435","384516","495004","491468","1801","491978","NA","495008","NA","495112","495485","NA","NA","495112","NA","Flanker Task","147","63594","182","yes","1024"
"80.8743169398907","80.8743169398907","348.9617486338798","348.9617486338798","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","182","0","0","0","182","182","0","182","0","182","0","182","182","NA","NA","182","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","22","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","266","59829","62487","68970","NA","266","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","495998","1942","193435","384516","497077","491468","1801","495489","NA","497081","NA","497187","497454","NA","NA","497187","NA","Flanker Task","148","63860","183","yes","1024"
"80.97826086956522","80.97826086956522","348.7608695652174","348.7608695652174","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","183","0","0","0","183","183","0","183","0","183","0","183","183","NA","NA","183","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","23","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","312","59829","62487","68970","NA","312","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","497458","1942","193435","384516","498537","491468","1801","495489","NA","498541","NA","498646","498959","NA","NA","498646","NA","Flanker Task","149","64172","184","yes","1024"
"80.54054054054055","80.54054054054055","348.6","348.6","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","184","0","0","0","184","184","0","184","0","184","0","184","184","NA","NA","184","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","24","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","319","59829","62487","68970","NA","319","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","453487","499473","1942","193435","384516","500555","491468","1801","498964","NA","500559","NA","500664","500984","NA","NA","500664","NA","Flanker Task","149","64491","185","yes","1024"
"80.64516129032258","80.64516129032258","348.1505376344086","348.1505376344086","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","185","0","0","0","185","185","0","185","0","185","0","185","185","NA","NA","185","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","25","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","265","59829","62487","68970","NA","265","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","502008","1942","193435","384516","503087","500988","1801","501499","NA","503090","NA","503195","503461","NA","NA","503195","NA","Flanker Task","150","64756","186","yes","1024"
"80.21390374331551","80.21390374331551","347.57754010695186","347.57754010695186","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","186","0","0","0","186","186","0","186","0","186","0","186","186","NA","NA","186","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","26","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","241","59829","62487","68970","NA","241","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","503465","1942","193435","384516","504542","500988","1801","501499","NA","504546","NA","504651","504893","NA","NA","504651","NA","Flanker Task","150","64997","187","yes","1024"
"79.7872340425532","79.7872340425532","346.0904255319149","346.0904255319149","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","187","0","0","0","187","187","0","187","0","187","0","187","187","NA","NA","187","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","27","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","68","59829","62487","68970","NA","68","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","453487","505405","1942","193435","384516","506486","504897","1801","501499","NA","506491","NA","506597","506666","NA","NA","506596","NA","Flanker Task","150","65065","188","yes","1024"
"79.8941798941799","79.8941798941799","344.6878306878307","344.6878306878307","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","188","0","0","0","188","188","0","188","0","188","0","188","188","NA","NA","188","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","28","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","81","59829","62487","68970","NA","81","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","507181","1942","193435","384516","508259","506670","1801","501499","NA","508264","NA","508370","508452","NA","NA","508370","NA","Flanker Task","151","65146","189","yes","1024"
"80","80","343.79473684210524","343.79473684210524","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","189","0","0","0","189","189","0","189","0","189","0","189","189","NA","NA","189","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","29","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","175","59829","62487","68970","NA","175","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","508456","1942","193435","384516","509537","506670","1801","501499","NA","509543","NA","509649","509824","NA","NA","509649","NA","Flanker Task","152","65321","190","yes","1024"
"80.10471204188482","80.10471204188482","342.434554973822","342.434554973822","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","190","0","0","0","190","190","0","190","0","190","0","190","190","NA","NA","190","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","30","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","84","59829","62487","68970","NA","84","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","453487","509829","1942","193435","384516","510908","506670","1801","501499","NA","510913","NA","511017","511102","NA","NA","511017","NA","Flanker Task","153","65405","191","yes","1024"
"79.6875","79.6875","341.015625","341.015625","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","191","0","0","0","191","191","0","191","0","191","0","191","191","NA","NA","191","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","31","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","70","59829","62487","68970","NA","70","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","511106","1942","193435","384516","512180","506670","1801","501499","NA","512186","NA","512292","512363","NA","NA","512292","NA","Flanker Task","153","65475","192","yes","1024"
"79.79274611398964","79.79274611398964","340.07253886010363","340.07253886010363","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","192","0","0","0","192","192","0","192","0","192","0","192","192","NA","NA","192","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","32","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","159","59829","62487","68970","NA","159","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","512878","1942","193435","384516","513955","512367","1801","501499","NA","513961","NA","514065","514225","NA","NA","514065","NA","Flanker Task","154","65634","193","yes","1024"
"79.89690721649484","79.89690721649484","338.4329896907216","338.4329896907216","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","193","0","0","0","193","193","0","193","0","193","0","193","193","NA","NA","193","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","33","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","22","59829","62487","68970","NA","22","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","514229","1942","193435","384516","515311","512367","1801","501499","NA","515317","NA","515423","515446","NA","NA","515423","NA","Flanker Task","155","65656","194","yes","1024"
"80","80","337.32307692307694","337.32307692307694","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","194","0","0","0","194","194","0","194","0","194","0","194","194","NA","NA","194","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","34","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","122","59829","62487","68970","NA","122","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","515451","1942","193435","384516","516531","512367","1801","501499","NA","516536","NA","516642","516765","NA","NA","516642","NA","Flanker Task","156","65778","195","yes","1024"
"80.10204081632654","80.10204081632654","336.3061224489796","336.3061224489796","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","195","0","0","0","195","195","0","195","0","195","0","195","195","NA","NA","195","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","35","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","138","59829","62487","68970","NA","138","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","453487","516769","1942","193435","384516","517848","512367","1801","501499","NA","517853","NA","517960","518099","NA","NA","517960","NA","Flanker Task","157","65916","196","yes","1024"
"80.20304568527919","80.20304568527919","334.65482233502536","334.65482233502536","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","196","0","0","0","196","196","0","196","0","196","0","196","196","NA","NA","196","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","36","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","11","59829","62487","68970","NA","11","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","518104","1942","193435","384516","519191","512367","1801","501499","NA","519197","NA","519303","519316","NA","NA","519303","NA","Flanker Task","158","65927","197","yes","1024"
"79.79797979797979","79.79797979797979","333.0656565656566","333.0656565656566","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","197","0","0","0","197","197","0","197","0","197","0","197","197","NA","NA","197","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","37","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","20","59829","62487","68970","NA","20","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","519321","1942","193435","384516","520401","512367","1801","501499","NA","520406","NA","520511","520533","NA","NA","520511","NA","Flanker Task","158","65947","198","yes","1024"
"79.39698492462311","79.39698492462311","331.63819095477385","331.63819095477385","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","198","0","0","0","198","198","0","198","0","198","0","198","198","NA","NA","198","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","38","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","49","59829","62487","68970","NA","49","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","521049","1942","193435","384516","522126","520538","1801","501499","NA","522132","NA","522239","522289","NA","NA","522239","NA","Flanker Task","158","65996","199","yes","1024"
"79.5","79.5","330.035","330.035","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","199","0","0","0","199","199","0","199","0","199","0","199","199","NA","NA","199","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","39","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","11","59829","62487","68970","NA","11","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","522806","1942","193435","384516","523883","522293","1801","501499","NA","523889","NA","523995","524007","NA","NA","523995","NA","Flanker Task","159","66007","200","yes","1024"
"79.60199004975124","79.60199004975124","328.46268656716416","328.46268656716416","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","200","0","0","0","200","200","0","200","0","200","0","200","200","NA","NA","200","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","40","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","14","59829","62487","68970","NA","14","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","453487","524013","1942","193435","384516","525091","522293","1801","501499","NA","525096","NA","525202","525218","NA","NA","525202","NA","Flanker Task","160","66021","201","yes","1024"
"79.70297029702971","79.70297029702971","327.4950495049505","327.4950495049505","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","201","0","0","0","201","201","0","201","0","201","0","201","201","NA","NA","201","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","41","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","133","59829","62487","68970","NA","133","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","525223","1942","193435","384516","526302","522293","1801","501499","NA","526314","NA","526420","526555","NA","NA","526420","NA","Flanker Task","161","66154","202","yes","1024"
"79.80295566502463","79.80295566502463","326.46305418719214","326.46305418719214","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","202","0","0","0","202","202","0","202","0","202","0","202","202","NA","NA","202","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","42","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","118","59829","62487","68970","NA","118","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","61790","255923","453487","526559","1942","193435","384516","527639","522293","1801","501499","NA","527644","NA","527750","527869","NA","NA","527750","NA","Flanker Task","162","66272","203","yes","1024"
"79.90196078431373","79.90196078431373","325.0098039215686","325.0098039215686","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","203","0","0","0","203","203","0","203","0","203","0","203","203","NA","NA","203","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","43","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","30","59829","62487","68970","NA","30","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","61790","255923","453487","527873","1942","193435","384516","528950","522293","1801","501499","NA","528956","NA","529061","529092","NA","NA","529061","NA","Flanker Task","163","66302","204","yes","1024"
"80","80","323.81951219512194","323.81951219512194","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","204","0","0","0","204","204","0","204","0","204","0","204","204","NA","NA","204","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","44","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","81","59829","62487","68970","NA","81","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","61790","255923","453487","529096","1942","193435","384516","530165","522293","1801","501499","NA","530170","NA","530276","530357","NA","NA","530276","NA","Flanker Task","164","66383","205","yes","1024"
"80.09708737864078","80.09708737864078","322.50485436893206","322.50485436893206","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","205","0","0","0","205","205","0","205","0","205","0","205","205","NA","NA","205","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","45","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","53","59829","62487","68970","NA","53","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","530362","1942","193435","384516","531447","522293","1801","501499","NA","531452","NA","531557","531611","NA","NA","531557","NA","Flanker Task","165","66436","206","yes","1024"
"79.71014492753623","79.71014492753623","322.24154589371983","322.24154589371983","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","206","0","0","0","206","206","0","206","0","206","0","206","206","NA","NA","206","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","46","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","268","59829","62487","68970","NA","268","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","531615","1942","193435","384516","532690","522293","1801","501499","NA","532694","NA","532799","533069","NA","NA","532799","NA","Flanker Task","165","66704","207","yes","1024"
"79.32692307692308","79.32692307692308","321.7644230769231","321.7644230769231","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","207","0","0","0","207","207","0","207","0","207","0","207","207","NA","NA","207","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","47","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","s","h","h","NA","h","NA","223","59829","62487","68970","NA","223","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","533581","1942","193435","384516","534647","533073","1801","501499","NA","534650","NA","534755","534980","NA","NA","534755","NA","Flanker Task","165","66927","208","yes","1024"
"79.42583732057416","79.42583732057416","320.8133971291866","320.8133971291866","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","208","0","0","0","208","208","0","208","0","208","0","208","208","NA","NA","208","0","Sun Sep 25 14:32:14 2022","300","The main experiment item","yes","NA","KH-Subject-1.osexp","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design","no","mono","no","18","no","white","no","no","768","legacy","48","79","/Users/keelihatcher/Desktop/Tarleton M.D./Advanced Quantitative Methods & Experimental Design/KH-subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","s","h","h","NA","s","NA","123","59829","62487","68970","NA","123","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","61790","255923","453487","535493","1942","193435","384516","536578","534984","1801","501499","NA","536583","NA","536689","536813","NA","NA","536688","NA","Flanker Task","166","67050","209","yes","1024"
