"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","expyriment_opengl","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"95.8333333333","95.8333333333","1213.53125","1213.53125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1 3 2 6 9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1298","38389","19055","1298","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","689470","686111","687261","2551","141098","687264","397823","2566","122042","691473","688267","692773","40957","691473","NA","Sternberg task","92","116499","96","yes","1024"
"95.8762886598","95.8762886598","1215.64948454","1215.64948454","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 4 3 9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1419","38389","19055","1419","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","696143","692780","693934","2551","141098","693937","397823","2566","122042","698146","694940","699567","40957","698146","NA","Sternberg task","93","117918","97","yes","1024"
"95.9183673469","95.9183673469","1214.01020408","1214.01020408","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 4 9 6 7 8","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1055","38389","19055","1055","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","702953","699579","700744","2551","141098","700747","397823","2566","122042","704956","701750","706013","40957","704956","NA","Sternberg task","94","118973","98","yes","1024"
"94.9494949495","94.9494949495","1214.62626263","1214.62626263","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 6 1 7 4","Kafkaesque Koffka","3.2.8","2","y","0","right","right","right","right","NA","1275","38389","19055","1275","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","6","709384","706023","707175","2551","141098","707177","397823","2566","122042","711387","708181","712664","40957","711387","NA","Sternberg task","94","120248","99","yes","1024"
"95","95","1213.39","1213.39","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 6 2 5 1","Kafkaesque Koffka","3.2.8","5","y","0","left","right","right","left","NA","1091","38389","19055","1091","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","716027","706023","713818","2551","141098","713821","712674","2566","122042","718030","714824","719123","40957","718030","NA","Sternberg task","95","121339","100","yes","1024"
"94.0594059406","94.0594059406","1214.6039604","1214.6039604","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7 4 2 8 1 9","Kafkaesque Koffka","3.2.8","0","n","0","left","right","right","left","NA","1336","38389","19055","1336","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","722516","719133","720308","2551","141098","720311","712674","2566","122042","724520","721314","725858","40957","724520","NA","Sternberg task","95","122675","101","yes","1024"
"94.1176470588","94.1176470588","1211.78431373","1211.78431373","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7 8 6 3 1","Kafkaesque Koffka","3.2.8","5","y","0","left","right","right","left","NA","927","38389","19055","927","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","729231","719133","727023","2551","141098","727026","725868","2566","122042","731234","728029","732163","40957","731234","NA","Sternberg task","96","123602","102","yes","1024"
"94.1747572816","94.1747572816","1208.93203883","1208.93203883","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","918","38389","19055","918","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","735547","732173","733338","2551","141098","733341","725868","2566","122042","737550","734344","738470","40957","737550","NA","Sternberg task","97","124520","103","yes","1024"
"94.2307692308","94.2307692308","1207.09615385","1207.09615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 2 6 9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1018","38389","19055","1018","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","741851","738480","739643","2551","141098","739645","725868","2566","122042","743854","740648","744875","40957","743854","NA","Sternberg task","98","125538","104","yes","1024"
"94.2857142857","94.2857142857","1208.38095238","1208.38095238","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 5 7 3 6","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1342","38389","19055","1342","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","748242","744887","746033","2551","141098","746036","725868","2566","122042","750245","747039","751590","40957","750245","NA","Sternberg task","99","126880","105","yes","1024"
"94.3396226415","94.3396226415","1212.03773585","1212.03773585","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1596","38389","19055","1596","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","1","754957","751599","752748","2551","141098","752750","725868","2566","122042","756960","753754","758558","40957","756960","NA","Sternberg task","100","128476","106","yes","1024"
"94.3925233645","94.3925233645","1209.71028037","1209.71028037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 1 2","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","963","38389","19055","963","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","761921","758567","759712","2551","141098","759715","725868","2566","122042","763924","760718","764891","40957","763924","NA","Sternberg task","101","129439","107","yes","1024"
"94.4444444444","94.4444444444","1206.83333333","1206.83333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","7","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","899","38389","19055","899","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","768255","764902","766046","2551","141098","766049","725868","2566","122042","770259","767052","771160","40957","770259","NA","Sternberg task","102","130338","108","yes","1024"
"94.495412844","94.495412844","1205.59633028","1205.59633028","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 5 4 8 7","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","1072","38389","19055","1072","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","774543","771171","772334","2551","141098","772336","725868","2566","122042","776546","773340","777622","40957","776546","NA","Sternberg task","103","131410","109","yes","1024"
"94.5454545455","94.5454545455","1202.96363636","1202.96363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1 7 5 2 9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","916","38389","19055","916","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","781005","777635","778796","2551","141098","778799","725868","2566","122042","783008","779802","783926","40957","783008","NA","Sternberg task","104","132326","110","yes","1024"
"94.5945945946","94.5945945946","1203.69369369","1203.69369369","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 7 6 8 2 3","Kafkaesque Koffka","3.2.8","6","y","0","left","right","right","left","NA","1284","38389","19055","1284","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","787337","783938","785126","2551","141098","785131","725868","2566","122042","789340","786134","790627","40957","789340","NA","Sternberg task","105","133610","111","yes","1024"
"94.6428571429","94.6428571429","1201.13392857","1201.13392857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 6 3 4 7","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","917","38389","19055","917","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","793994","790640","791785","2551","141098","791788","725868","2566","122042","795997","792791","796917","40957","795997","NA","Sternberg task","106","134527","112","yes","1024"
"94.6902654867","94.6902654867","1197.62831858","1197.62831858","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 7 5","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","805","38389","19055","805","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","8","800283","796922","798075","2551","141098","798077","725868","2566","122042","802286","799080","803093","40957","802286","NA","Sternberg task","107","135332","113","yes","1024"
"94.7368421053","94.7368421053","1194.24561404","1194.24561404","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","1","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","812","38389","19055","812","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","7","806473","803104","804264","2551","141098","804267","725868","2566","122042","808476","805270","809292","40957","808476","NA","Sternberg task","108","136144","114","yes","1024"
"94.7826086957","94.7826086957","1193.64347826","1193.64347826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 8","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1125","38389","19055","1125","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","9","812674","809305","810465","2551","141098","810468","725868","2566","122042","814677","811471","815805","40957","814677","NA","Sternberg task","109","137269","115","yes","1024"
"94.8275862069","94.8275862069","1192.10344828","1192.10344828","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","5 7 3","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1015","38389","19055","1015","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","819165","815812","816956","2551","141098","816958","725868","2566","122042","821168","817962","822186","40957","821168","NA","Sternberg task","110","138284","116","yes","1024"
"94.8717948718","94.8717948718","1190.27350427","1190.27350427","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 3 1 7 9 8","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","978","38389","19055","978","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","825552","822197","823343","2551","141098","823345","725868","2566","122042","827555","824349","828535","40957","827555","NA","Sternberg task","111","139262","117","yes","1024"
"94.9152542373","94.9152542373","1189.6440678","1189.6440678","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 4 9 6 2 9","Kafkaesque Koffka","3.2.8","5","y","0","left","right","right","left","NA","1116","38389","19055","1116","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","2","831923","828545","829714","2551","141098","829717","725868","2566","122042","833926","830720","835045","40957","833926","NA","Sternberg task","112","140378","118","yes","1024"
"94.9579831933","94.9579831933","1192.7394958","1192.7394958","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 3 7 4","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","1558","38389","19055","1558","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","838415","835054","836207","2551","141098","836209","725868","2566","122042","840418","837212","841980","40957","840418","NA","Sternberg task","113","141936","119","yes","1024"
"95","95","1190.775","1190.775","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","4 6 5 8","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","957","38389","19055","957","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","845356","841991","843147","2551","141098","843150","725868","2566","122042","847359","844153","848319","40957","847359","NA","Sternberg task","114","142893","120","yes","1024"
"95.041322314","95.041322314","1194.01652893","1194.01652893","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","2 8 9 4 1","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1583","38389","19055","1583","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","5","851704","848329","849495","2551","141098","849498","725868","2566","122042","853707","850501","855294","40957","853707","NA","Sternberg task","115","144476","121","yes","1024"
"95.0819672131","95.0819672131","1195.23770492","1195.23770492","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","9 5 8 1","Kafkaesque Koffka","3.2.8","2","y","0","left","right","right","left","NA","1343","38389","19055","1343","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","858663","855305","856454","2551","141098","856457","725868","2566","122042","860666","857460","862011","40957","860666","NA","Sternberg task","116","145819","122","yes","1024"
"95.1219512195","95.1219512195","1199.48780488","1199.48780488","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","6 9 4 5 2","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","1718","38389","19055","1718","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","865396","862023","863186","2551","141098","863190","725868","2566","122042","867399","864193","869121","40957","867399","NA","Sternberg task","117","147537","123","yes","1024"
"95.1612903226","95.1612903226","1196.00806452","1196.00806452","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8","Kafkaesque Koffka","3.2.8","1","y","0","left","right","right","left","NA","768","38389","19055","768","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","872517","869134","870308","2551","141098","870311","725868","2566","122042","874520","871314","875291","40957","874520","NA","Sternberg task","118","148305","124","yes","1024"
"95.2","95.2","1195.872","1195.872","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","5 7 8 2 3 8","Kafkaesque Koffka","3.2.8","5","y","0","left","right","right","left","NA","1179","38389","19055","1179","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","878655","875302","876447","2551","141098","876449","725868","2566","122042","880658","877452","881840","40957","880658","NA","Sternberg task","119","149484","125","yes","1024"
"95.2380952381","95.2380952381","1194.57936508","1194.57936508","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","3 9 7 6 4","Kafkaesque Koffka","3.2.8","3","y","0","left","right","right","left","NA","1033","38389","19055","1033","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","885212","881850","883003","2551","141098","883006","725868","2566","122042","887215","884009","888251","40957","887215","NA","Sternberg task","120","150517","126","yes","1024"
"95.2755905512","95.2755905512","1192.31496063","1192.31496063","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","10/22/21 19:26:51","The main experiment item","yes","Sternbergtask.osexp","C:\Users\Brian\Desktop\College - Graduate\Graduate Work\Advanced Quant\Lab 3","yes","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/Brian/Desktop/College - Graduate/Graduate Work/Advanced Quant/Lab 3/BK-subject-4.csv","legacy","8 9","Kafkaesque Koffka","3.2.8","0","n","0","right","right","right","right","NA","907","38389","19055","907","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","891618","888260","889410","2551","141098","889412","725868","2566","122042","893621","890415","894531","40957","893621","NA","Sternberg task","121","151424","127","yes","1024"
